,zip_code,y-2016,y-2015,y-2014,y-2013,y-2012,y-2011,y-2010,aggregate,Zip,City,State,Latitude,Longitude,Distance from Reactor,Reactor_lat,Reactor_lng,Reactor_city,Reactor_state,Reactor_name,Reactor_units
15850,48363,5772,5468,5333,4842,4776,4393,4978,35562,48363,Oakland,MI,42.765582,-83.17281,142.85953538041048,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15701,48095,5327,5182,5115,4778,4906,4975,4906,35189,48095,Washington,MI,42.779239000000004,-83.02605,143.7488655579714,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14599,45334,2150,2264,2286,2231,2197,2220,2037,15385,45334,Jackson Center,OH,40.446467,-84.04389,144.70607269917062,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14850,45884,197,179,212,159,132,86,145,1110,45884,Saint Johns,OH,40.520289,-84.16797,144.96634155927586,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15669,48050,2068,1958,1823,1614,1430,1365,1653,11911,48050,New Haven,MI,42.786198,-82.8092,145.4581107206899,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15849,48362,16073,16080,15743,15439,15431,14901,15141,108808,48362,Lake Orion,MI,42.783379,-83.2471,145.52781921918842,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15676,48064,4058,4048,4069,4093,4151,4212,4107,28738,48064,Casco,MI,42.773534999999995,-82.67684,145.7156142527747,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15842,48348,23017,23300,23000,23263,23376,23474,23387,162817,48348,Clarkston,MI,42.768373,-83.37805,145.73893822649677,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15843,48350,7420,7380,7136,7201,6989,6869,7100,50095,48350,Davisburg,MI,42.747677,-83.52283,146.48601774835834,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13705,43060,2618,2545,2486,2456,2191,2325,2480,17101,43060,North Lewisburg,OH,40.223286,-83.56172,148.0325352149945,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15671,48054,7205,7231,7264,7309,7321,7363,7339,51032,48054,East China,MI,42.769956,-82.52595,148.1802343871911,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15677,48065,11041,11007,10745,10661,10593,10516,10547,75110,48065,Romeo,MI,42.826805,-83.02963000000001,149.04237661830575,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15852,48370,2130,2012,1880,1844,1788,1778,1685,13117,48370,Oxford,MI,42.820082,-83.20931999999999,149.1974175728278,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13699,43045,1653,1685,1725,1790,1881,1703,1953,12390,43045,Milford Center,OH,40.179696,-83.44266,149.90261846155772,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15853,48371,23905,23311,23061,22826,22187,22247,23155,160692,48371,Oxford,MI,42.823968,-83.27920999999999,150.37042579353448,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15674,48062,9539,9442,9389,9464,9409,9416,9373,66032,48062,Richmond,MI,42.829226,-82.77538,150.54562553237997,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13833,43357,4211,4436,4710,4577,4764,4854,4763,32315,43357,West Liberty,OH,40.254824,-83.751,150.56828697044477,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14573,45306,2462,2460,2502,2491,2389,2349,2294,16947,45306,Botkins,OH,40.464571,-84.18763,150.7255013844999,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15851,48367,4397,4544,4634,4637,4584,4570,4727,32093,48367,Leonard,MI,42.838438000000004,-83.14416,150.73616983061945,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13807,43318,4406,4949,5173,4294,4317,4474,3864,31477,43318,De Graff,OH,40.314099,-83.91041,150.8440092410749,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15640,48005,5471,5433,5407,5402,5390,5404,5379,37886,48005,Armada,MI,42.842554,-82.91471,150.98751660785294,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14605,45340,732,476,533,708,800,836,830,4915,45340,Maplewood,OH,40.372607,-84.05113,151.73457689842564,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13718,43077,361,325,341,264,308,365,258,2222,43077,Unionville Center,OH,40.136336,-83.3415,152.8039333299597,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15894,48442,20799,21243,21311,21401,21404,20828,20669,147655,48442,Holly,MI,42.800191,-83.5968,153.89154388471334,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13826,43343,1234,1331,1400,1551,1489,1666,1505,10176,43343,Quincy,OH,40.308915999999996,-83.97325,154.0559536748695,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15675,48063,4006,4009,4020,4058,4090,4152,4070,28405,48063,Columbus,MI,42.85452,-82.68244,154.48727201783618,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15909,48462,13968,13723,13671,13425,13702,13766,13266,95521,48462,Ortonville,MI,42.84391,-83.43109,154.8845308356747,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13723,43084,728,791,872,854,838,851,841,5775,43084,Woodstock,OH,40.145952,-83.52488000000001,155.33690123442088,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13674,43009,2161,2142,2036,2188,2351,2351,2135,15364,43009,Cable,OH,40.175413,-83.64579,155.39618298741826,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15688,48079,12122,12122,12185,12232,12307,12378,12304,85650,48079,Saint Clair,MI,42.833034000000005,-82.50425,155.413678460247,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13708,43064,14009,13857,13425,12987,13130,13002,12580,92990,43064,Plain City,OH,40.103133,-83.26825,155.45405095858032,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14838,45871,2051,2015,1779,1830,1799,1617,1955,13046,45871,New Knoxville,OH,40.491725,-84.31129,155.55646525650343,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14569,45302,4004,4116,4216,4271,4188,4194,4280,29269,45302,Anna,OH,40.404759999999996,-84.19578,156.26988645151997,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15883,48430,37299,37261,37156,36202,36668,36494,36738,257818,48430,Fenton,MI,42.78459,-83.74074,156.42946967052092,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14601,45336,155,178,184,168,175,197,153,1210,45336,Kettlersville,OH,40.438744,-84.26309,157.09208723880175,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14622,45360,416,403,513,488,473,484,335,3112,45360,Port Jefferson,OH,40.330422999999996,-84.09097,157.51501386295382,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13689,43029,710,526,631,509,605,553,664,4198,43029,Irwin,OH,40.108356,-83.44868000000001,157.73395275083385,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14617,45353,199,214,208,216,130,126,196,1289,45353,Pemberton,OH,40.294031,-84.03271,158.13440225579797,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13668,43002,2858,2859,2753,2184,1904,1507,2262,16327,43002,Amlin,OH,40.059909999999995,-83.18299,159.39888419534637,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15900,48451,14378,14317,14358,15056,14672,14378,14767,101926,48451,Linden,MI,42.800911,-83.81366,160.49278528249417,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15639,48003,6035,5911,5823,5850,5951,5951,6070,41591,48003,Almont,MI,42.931178,-83.04585,160.67040239109826,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15881,48428,5029,4860,4803,4920,5044,5122,5027,34805,48428,Dryden,MI,42.936145,-83.13471,161.52443720114664,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15638,48002,3236,3231,3246,3257,3286,3297,3285,22838,48002,Allenton,MI,42.938385,-82.91582,161.62873919651457,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15661,48041,4535,4569,4558,4421,4392,4426,4561,31462,48041,Memphis,MI,42.932809999999996,-82.80345,161.71784352547607,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13713,43070,160,135,119,109,58,148,133,862,43070,Rosewood,OH,40.217799,-83.96044,162.25682916223354,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14836,45869,4560,4580,4593,4496,4526,4548,4534,31837,45869,New Bremen,OH,40.452556,-84.38731,163.1715195695446,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15903,48455,8442,8323,8250,8224,8021,7891,7974,57125,48455,Metamora,MI,42.938891,-83.29409,163.1924846336215,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15890,48438,7221,7448,7140,7063,6975,7276,6951,50074,48438,Goodrich,MI,42.911611,-83.48421,163.2206912096869,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15660,48040,9775,9797,9842,9894,9933,10005,9956,69202,48040,Marysville,MI,42.910198,-82.47973,164.21758176350662,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14626,45365,30366,30341,30150,30409,30761,30677,30561,213265,45365,Sidney,OH,40.284855,-84.15974,165.01931840441037,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15651,48027,3201,3208,3227,3229,3243,3237,3249,22594,48027,Goodells,MI,42.952553,-82.68571,165.18788042570299,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13719,43078,20375,20383,20729,20937,20931,21121,20885,145361,43078,Urbana,OH,40.112531,-83.76633000000001,165.6216536783182,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15892,48440,290,281,579,396,395,380,157,2478,48440,Hadley,MI,42.952899,-83.40536,166.28569444258318,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13698,43044,5111,5232,5228,5035,5236,4887,5528,36257,43044,Mechanicsburg,OH,40.052907,-83.57223,166.3994868343127,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15685,48074,9179,9202,9259,9287,9313,9354,9356,64950,48074,Smiths Creek,MI,42.948521,-82.57049,166.5456027107192,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14832,45865,4841,4807,4863,4937,4800,4750,4745,33743,45865,Minster,OH,40.391923999999996,-84.37210999999999,167.153922470009,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15866,48411,90,86,65,34,81,61,156,573,48411,Atlas,MI,42.940019,-83.536923,167.36229285357476,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15891,48439,47164,47467,48036,48594,48992,49098,49209,338560,48439,Grand Blanc,MI,42.925677,-83.63585,168.14293298169662,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14583,45317,1112,992,860,913,1140,1127,1180,7324,45317,Conover,OH,40.170605,-84.02445999999999,169.5072912354833,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15643,48014,4224,4457,4492,4470,4410,4381,4256,30690,48014,Capac,MI,43.01185,-82.93255,169.73413086560595,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15888,48436,3596,3573,3728,3723,3707,3610,3764,25701,48436,Gaines,MI,42.870298999999996,-83.89144,170.17475509731983,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15647,48022,2605,2618,2620,2636,2647,2652,2654,18432,48022,Emmett,MI,43.013805,-82.79404,170.75738663556993,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13715,43072,5778,5688,5693,5922,5895,5837,5948,40761,43072,Saint Paris,OH,40.123455,-83.95416,171.2447761700515,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14816,45845,2886,3067,3068,2785,3042,3231,3178,21257,45845,Fort Loramie,OH,40.338583,-84.38348,172.19518322990115,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15673,48060,39830,39975,40055,40361,40784,41156,40831,282992,48060,Port Huron,MI,42.978974,-82.44402,172.36932719689756,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13739,43119,28100,28115,28300,27892,28055,27960,27698,196120,43119,Galloway,OH,39.939871000000004,-83.1667,172.58920648549113,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15895,48444,9361,9235,9165,9151,9276,9352,9327,64867,48444,Imlay City,MI,43.038967,-83.06067,172.68319211904748,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13675,43010,390,371,386,363,343,288,272,2413,43010,Catawba,OH,40.000364000000005,-83.62142,173.20322226475685,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13769,43162,6945,6885,6897,6904,6855,6832,6926,48244,43162,West Jefferson,OH,39.939528,-83.28912,173.7242598357336,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15930,48519,7493,7518,7813,7771,7758,7548,7465,53366,48519,Burton,MI,42.984777,-83.61155,173.82268344860208,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15931,48529,10117,9904,9543,9426,9487,9456,10271,68204,48529,Burton,MI,42.972477000000005,-83.67085,173.9795088108606,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15867,48412,5637,5859,5901,5792,5662,5647,5682,40180,48412,Attica,MI,43.053647999999995,-83.16651,174.74299325606287,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15928,48507,32425,31877,31359,31512,30974,30958,30607,219712,48507,Flint,MI,42.973263,-83.70142,174.86643682058474,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14827,45860,2249,2181,2135,2094,2197,2150,2274,15280,45860,Maria Stein,OH,40.400409,-84.51744000000001,175.08308983333492,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15668,48049,5480,5490,5515,5531,5563,5612,5582,38773,48049,North Street,MI,43.03154,-82.59251,175.2017864468906,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15934,48553,0,0,0,0,0,0,0,0,48553,Flint,MI,42.973627,-83.72030600000001,175.4174716519828,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14592,45326,1139,1041,944,1016,1103,1097,1179,7519,45326,Fletcher,OH,40.144131,-84.10429,175.49871380156543,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15897,48446,30447,30402,30540,30843,30874,31296,30749,215151,48446,Lapeer,MI,43.048777,-83.33073,175.72264849076421,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15933,48551,0,0,0,0,0,0,0,0,48551,Flint,MI,42.978995,-83.713124,175.78378812084017,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15920,48473,21631,21485,22243,22030,21778,22349,22507,154023,48473,Swartz Creek,MI,42.950128,-83.82611999999999,176.10052249715838,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14598,45333,1324,1204,1196,1174,1176,1121,1345,8540,45333,Houston,OH,40.260111,-84.33610999999999,176.26118765007712,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15878,48423,31869,31967,32057,32169,32457,32578,32708,225805,48423,Davison,MI,43.029526000000004,-83.5218,176.68688206155196,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15641,48006,3975,3913,3927,3988,4049,3932,4007,27791,48006,Avoca,MI,43.062284999999996,-82.69327,177.14811226618068,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15935,48554,0,0,0,0,0,0,0,0,48554,Flint,MI,42.972244,-83.79463,177.41054580503138,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15929,48509,8858,9262,9526,9889,9973,10312,9470,67290,48509,Burton,MI,43.020176,-83.60433,177.43126910017062,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14631,45372,368,440,468,526,438,401,375,3016,45372,Tremont City,OH,40.013871,-83.83325,177.9410189851752,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14642,45388,767,893,885,1022,917,914,812,6210,45388,Yorkshire,OH,40.328534999999995,-84.47938,178.51288345324534,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14615,45351,261,273,219,236,220,222,274,1705,45351,Osgood,OH,40.339356,-84.49597,178.61167409755137,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15924,48503,25902,25899,25428,24866,25180,25619,25168,178062,48503,Flint,MI,43.011227000000005,-83.69291,178.63658721850678,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15923,48502,1142,1022,1088,1068,1091,1066,1164,7641,48502,Flint,MI,43.014077,-83.69012,178.86500261329746,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14628,45369,3531,3674,3472,3735,3677,3634,3545,25268,45369,South Vienna,OH,39.942716,-83.60235,178.88545759460726,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15932,48532,19709,19999,20052,19689,20014,20424,19375,139262,48532,Flint,MI,43.005477,-83.76098,179.88014703496142,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14619,45356,25279,25316,25504,25504,25486,25545,25172,177806,45356,Piqua,OH,40.156514,-84.24213,180.7239935125864,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14643,45389,556,564,500,485,431,484,521,3541,45389,Christiansburg,OH,40.055737,-84.02525,180.72416918274146,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13750,43140,24390,24424,24095,24114,24185,24233,24066,169507,43140,London,OH,39.892676,-83.43643,180.94664551148264,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15927,48506,29168,29153,29319,29071,30181,30685,30019,207596,48506,Flint,MI,43.047826,-83.64688000000001,181.3680431328999,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14579,45312,1411,1501,1546,1410,1364,1414,1435,10081,45312,Casstown,OH,40.0659,-84.08219,182.05758917319818,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14625,45363,1717,1867,1824,1768,1665,1711,1770,12322,45363,Russia,OH,40.233304,-84.40459,182.24810231209085,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15925,48504,28303,28412,29510,30615,30329,31585,30926,209680,48504,Flint,MI,43.043627,-83.73125999999999,183.055788222878,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14674,45503,32876,32585,32914,32978,33728,33570,32999,231650,45503,Springfield,OH,39.94831,-83.78205,183.11148405667856,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15672,48059,15008,15020,15072,15108,15098,15169,15123,105598,48059,Fort Gratiot,MI,43.088741999999996,-82.48614,183.29888467419653,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15703,48097,5197,5203,5253,5278,5249,5428,5499,37107,48097,Yale,MI,43.131709,-82.81411,183.65243242694166,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15898,48449,2811,2874,2675,2990,2922,2968,3147,20387,48449,Lennon,MI,42.988946,-83.94468,183.95847783454505,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14613,45349,370,348,477,478,482,433,427,3015,45349,North Hampton,OH,39.990945,-83.94049,183.9647495095347,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15926,48505,21231,21938,22416,23343,25258,25824,25710,165720,48505,Flint,MI,43.062076,-83.69728,184.11649413787254,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15654,48032,2196,2360,2467,2276,2237,2272,2322,16130,48032,Jeddo,MI,43.125531,-82.59617,185.40479456753607,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14675,45504,17913,18447,18262,18252,18478,18628,18465,128445,45504,Springfield,OH,39.941827,-83.83702,185.47932894343123,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14673,45502,15368,15982,15836,16169,15961,16241,16110,111667,45502,Springfield,OH,39.926617,-83.8128,186.298983532331,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13742,43126,457,394,377,388,427,361,326,2730,43126,Harrisburg,OH,39.810093,-83.17085,187.0111451587994,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14676,45505,20026,19934,19396,19275,19338,19530,20197,137696,45505,Springfield,OH,39.91086,-83.78579,187.12694337976419,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15889,48437,617,625,519,424,392,376,581,3534,48437,Genesee,MI,43.111009,-83.62016,187.49832044256888,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14635,45380,5016,5208,5233,5497,5570,5749,5477,37750,45380,Versailles,OH,40.231735,-84.49935,187.61045670682793,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15876,48421,6294,6280,6404,6836,6800,6956,6647,46217,48421,Columbiaville,MI,43.154173,-83.3933,188.11199703544355,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14677,45506,13397,13438,14421,13996,13883,14117,14055,97307,45506,Springfield,OH,39.910109000000006,-83.83243,188.61629591716607,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14584,45318,5741,5613,5730,5362,5208,5105,5365,38124,45318,Covington,OH,40.123474,-84.35433,189.25412810097404,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15885,48433,26288,26245,26275,26450,26551,26290,26497,184596,48433,Flushing,MI,43.072177,-83.84883,189.36800845603182,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13755,43146,12326,12303,12686,13080,13079,12895,12369,88738,43146,Orient,OH,39.786202,-83.1469,189.52740158122708,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15906,48458,19618,20924,21178,21631,21737,21882,20538,147508,48458,Mount Morris,MI,43.116959,-83.69025,189.7559201598512,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14632,45373,35436,35274,35343,35078,34910,35303,35131,246475,45373,Troy,OH,40.036525,-84.20629,190.23843944232533,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15902,48454,1216,1273,1300,1337,1424,1302,1324,9176,48454,Melvin,MI,43.198014,-82.82558,190.92258950870948,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14627,45368,4976,4605,4674,4725,4620,4825,4727,33152,45368,South Charleston,OH,39.840367,-83.65813,191.14655867778654,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13737,43116,1746,1517,1497,1263,1267,1176,1448,9914,43116,Commercial Point,OH,39.768502000000005,-83.06007,191.1889078888776,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13738,43117,172,181,72,0,0,0,73,498,43117,Derby,OH,39.773025,-83.199472,191.31104536178015,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14624,45362,1343,1399,1384,1203,1145,1080,1076,8630,45362,Rossburg,OH,40.28577,-84.63891,191.36496966249274,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14585,45319,429,426,391,345,326,275,293,2485,45319,Donnelsville,OH,39.918935999999995,-83.944909,191.41035798398647,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15910,48463,4498,4465,4224,4331,4216,4266,4627,30627,48463,Otisville,MI,43.167457,-83.52542,191.6759352193368,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14608,45344,16737,16793,16925,17238,17123,16961,16955,118732,45344,New Carlisle,OH,39.939925,-84.01992,192.00083767534994,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15871,48416,4884,4940,4833,4986,4976,5080,5002,34701,48416,Brown City,MI,43.214645000000004,-82.98356,192.18443559533696,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15908,48461,8458,8452,8634,8556,8917,8832,8428,60277,48461,North Branch,MI,43.210744,-83.20549,192.4138309334647,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14575,45308,4088,4083,4164,4397,4550,4499,4682,30463,45308,Bradford,OH,40.128652,-84.4433,193.37435782472494,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14621,45359,1910,1802,1883,1904,1947,2020,1970,13436,45359,Pleasant Hill,OH,40.053483,-84.35202,195.46955197333088,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15911,48464,2128,2197,2161,2019,2003,2084,2231,14823,48464,Otter Lake,MI,43.219132,-83.42227,195.63481862053638,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14589,45323,5274,5306,5439,5261,5195,5119,5019,36613,45323,Enon,OH,39.867259000000004,-83.93512,196.3443897294277,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14630,45371,19360,19525,18755,18802,18848,18117,18333,131740,45371,Tipp City,OH,39.954239,-84.17685,196.83877311641174,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15875,48420,21553,21645,21778,22100,21868,22386,22078,153408,48420,Clio,MI,43.176375,-83.726,196.931598197956,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15887,48435,2051,2142,2146,1964,1934,1850,2083,14170,48435,Fostoria,MI,43.239123,-83.36195,197.0348904520722,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14594,45328,613,598,591,692,660,569,525,4248,45328,Gettysburg,OH,40.112545000000004,-84.49314,197.41411195162922,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14570,45303,2496,2208,2085,1962,1937,1877,2223,14788,45303,Ansonia,OH,40.215278000000005,-84.6477,197.48464802052817,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14606,45341,3748,3727,3507,3542,3501,3669,3883,25577,45341,Medway,OH,39.880826,-84.02364,198.06492008353877,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15913,48466,1632,1642,1737,1796,1615,1592,1578,11592,48466,Peck,MI,43.264205,-82.81674,198.31880034368172,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13752,43143,5262,5498,5619,5473,5526,5738,5694,38810,43143,Mount Sterling,OH,39.710454999999996,-83.28775999999999,198.9895956996773,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14604,45339,1378,1370,1490,1347,1291,1382,1234,9492,45339,Ludlow Falls,OH,40.008648,-84.34143,199.0751796424803,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
13760,43151,283,196,227,304,281,255,322,1868,43151,Sedalia,OH,39.732473999999996,-83.47587,199.08075927479564,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15899,48450,4830,4722,4775,4630,4719,4690,4780,33146,48450,Lexington,MI,43.243891,-82.52701,199.4076319891223,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15907,48460,2292,2172,2204,2331,2302,2376,2330,16007,48460,New Lothrop,MI,43.131102,-83.98443,199.68495399780144,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
15877,48422,6427,6551,6242,6068,6147,6465,6400,44300,48422,Croswell,MI,43.263998,-82.64573,199.9094373259734,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
14582,45316,75,121,127,179,199,228,115,1044,45316,Clifton,OH,39.796991999999996,-83.82609000000001,200.20474990665005,41.486938,-83.009552,Oak Harbor,OH,Davis-Besse,1.0
